hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
109,392400,4694196,4694196,1481436,11,0,2171722,2522462,12,0,0,0,2.55635e-06,0,99.9997,0,4410863,2928889,1480801,1480801,1480800,0,1480800,1,0,0,0,3.41426e-07,0,100,0,2930062,1448088,1448088,1448751,11422,1448088,663,0,0,0,0,0,0,0,0,100,0,1.43311e-06,0,99.9999,0,32712,21291,1,11422,21291,11422
110,396000,4750333,4750333,1499355,11,0,2197097,2553224,12,0,0,0,2.52614e-06,0,99.9997,0,4467751,2966151,1498723,1498723,1498722,0,1498722,1,0,0,0,3.37137e-07,0,100,0,2969028,1467428,1467428,1468091,11565,1467428,663,0,0,0,0,0,0,0,0,100,0,1.41552e-06,0,99.9999,0,31294,19730,1,11565,19730,11565
111,399600,4807728,4807728,1517777,11,0,2223265,2584451,12,0,0,0,2.49598e-06,0,99.9997,0,4529111,3005941,1517151,1517151,1517150,0,1517150,1,0,0,0,3.32675e-07,0,100,0,3011960,1488790,1488790,1489453,11669,1488790,663,0,0,0,0,0,0,0,0,100,0,1.39748e-06,0,99.9999,0,28360,16692,1,11669,16692,11669
112,403200,4863328,4863328,1535314,11,0,2249954,2613362,12,0,0,0,2.46745e-06,0,99.9998,0,4561187,3030627,1534675,1534675,1534674,0,1534674,1,0,0,0,3.29965e-07,0,100,0,3026512,1495952,1495952,1496615,11783,1495952,663,0,0,0,0,0,0,0,0,100,0,1.38447e-06,0,99.9999,0,38722,26940,1,11783,26940,11783
113,406800,4922379,4922379,1553691,11,0,2277471,2644896,12,0,0,0,2.43785e-06,0,99.9998,0,4616032,3067067,1553056,1553056,1553055,0,1553055,1,0,0,0,3.26044e-07,0,100,0,3062976,1514011,1514011,1514674,11956,1514011,663,0,0,0,0,0,0,0,0,100,0,1.36792e-06,0,99.9999,0,39044,27089,1,11956,27089,11956
114,410400,4982903,4982903,1572944,12,0,2306024,2676866,13,0,0,0,2.60892e-06,0,99.9997,0,4688979,3113060,1572299,1572299,1572298,0,1572298,1,0,0,0,3.21227e-07,0,100,0,3116680,1540761,1540761,1541424,12058,1540761,663,0,0,0,0,0,0,0,0,100,0,1.45278e-06,0,99.9999,0,31537,19480,1,12058,19480,12058
115,414000,5045464,5045464,1592588,12,0,2335344,2710107,13,0,0,0,2.57657e-06,0,99.9997,0,4732807,3144662,1591949,1591949,1591948,0,1591948,1,0,0,0,3.17999e-07,0,100,0,3140858,1552713,1552713,1553376,12195,1552713,663,0,0,0,0,0,0,0,0,100,0,1.43695e-06,0,99.9999,0,39235,27041,1,12195,27041,12195
116,417600,5106455,5106455,1611953,12,0,2364052,2742390,13,0,0,0,2.5458e-06,0,99.9997,0,4774009,3174735,1611309,1611309,1611308,0,1611308,1,0,0,0,3.14987e-07,0,100,0,3162700,1563426,1563426,1564089,12403,1563426,663,0,0,0,0,0,0,0,0,100,0,1.4221e-06,0,99.9999,0,47882,35480,1,12403,35480,12403
117,421200,5166556,5166556,1630751,12,0,2392831,2773712,13,0,0,0,2.51618e-06,0,99.9997,0,4820105,3206998,1630099,1630099,1630098,0,1630098,1,0,0,0,3.11818e-07,0,100,0,3190006,1576899,1576899,1577562,12583,1576899,663,0,0,0,0,0,0,0,0,100,0,1.40697e-06,0,99.9999,0,53199,40617,1,12583,40617,12583
118,424800,5222183,5222183,1648427,12,0,2419024,2803146,13,0,0,0,2.48938e-06,0,99.9997,0,4883354,3247270,1647780,1647780,1647779,0,1647779,1,0,0,0,3.07951e-07,0,100,0,3235574,1599490,1599490,1600153,12776,1599490,663,0,0,0,0,0,0,0,0,100,0,1.39041e-06,0,99.9999,0,48289,35514,1,12776,35514,12776
119,428400,5273956,5273956,1664683,19,0,2443417,2830519,20,0,0,0,3.79222e-06,0,99.9996,0,4931121,3278982,1664045,1664045,1664044,0,1664044,1,0,0,0,3.04973e-07,0,100,0,3267076,1614937,1614937,1615600,13080,1614937,663,0,0,0,0,0,0,0,0,100,0,2.06533e-06,0,99.9998,0,49107,36028,1,13080,36028,13080
120,432000,5318259,5318259,1678875,19,0,2463590,2854649,20,0,0,0,3.76063e-06,0,99.9996,0,4975995,3308394,1678239,1678239,1678238,0,1678238,1,0,0,0,3.02261e-07,0,100,0,3297756,1630155,1630155,1630818,13202,1630155,663,0,0,0,0,0,0,0,0,100,0,2.04742e-06,0,99.9998,0,48083,34882,1,13202,34882,13202
121,435600,5357910,5357910,1691537,19,0,2481779,2876111,20,0,0,0,3.7328e-06,0,99.9996,0,5031583,3342412,1690893,1690893,1690892,0,1690892,1,0,0,0,2.99185e-07,0,100,0,3340690,1651519,1651519,1652182,13305,1651519,663,0,0,0,0,0,0,0,0,100,0,2.02862e-06,0,99.9998,0,39373,26069,1,13305,26069,13305
122,439200,5395228,5395228,1703098,19,0,2499280,2895928,20,0,0,0,3.70698e-06,0,99.9996,0,5069687,3367204,1702459,1702459,1702458,0,1702458,1,0,0,0,2.96982e-07,0,100,0,3367228,1664745,1664745,1665408,13348,1664745,663,0,0,0,0,0,0,0,0,100,0,2.01397e-06,0,99.9998,0,37713,24366,1,13348,24366,13348
123,442800,5429298,5429298,1713611,19,0,2515120,2914158,20,0,0,0,3.68372e-06,0,99.9996,0,5089645,3382360,1712971,1712971,1712970,0,1712970,1,0,0,0,2.95652e-07,0,100,0,3376674,1669389,1669389,1670052,13427,1669389,663,0,0,0,0,0,0,0,0,100,0,2.00362e-06,0,99.9998,0,43581,30155,1,13427,30155,13427
124,446400,5464422,5464422,1724502,19,0,2531683,2932719,20,0,0,0,3.66004e-06,0,99.9996,0,5140007,3412903,1723851,1723851,1723850,0,1723850,1,0,0,0,2.93006e-07,0,100,0,3416156,1689052,1689052,1689715,13505,1689052,663,0,0,0,0,0,0,0,0,100,0,1.98744e-06,0,99.9998,0,34798,21294,1,13505,21294,13505
125,450000,5501832,5501832,1736553,19,0,2548683,2953129,20,0,0,0,3.63515e-06,0,99.9996,0,5169384,3433539,1735912,1735912,1735911,0,1735911,1,0,0,0,2.91245e-07,0,100,0,3433472,1697627,1697627,1698290,13588,1697627,663,0,0,0,0,0,0,0,0,100,0,1.97498e-06,0,99.9998,0,38284,24697,1,13588,24697,13588
126,453600,5545298,5545298,1750136,19,0,2568952,2976326,20,0,0,0,3.60666e-06,0,99.9996,0,5220418,3465798,1749487,1749487,1749486,0,1749486,1,0,0,0,2.88534e-07,0,100,0,3470931,1716311,1716311,1716974,13633,1716311,663,0,0,0,0,0,0,0,0,100,0,1.9576e-06,0,99.9998,0,33175,19543,1,13633,19543,13633
127,457200,5593617,5593617,1765588,19,0,2591889,3001708,20,0,0,0,3.5755e-06,0,99.9996,0,5275982,3501248,1764952,1764952,1764951,0,1764951,1,0,0,0,2.85612e-07,0,100,0,3511030,1736296,1736296,1736959,13697,1736296,663,0,0,0,0,0,0,0,0,100,0,1.93885e-06,0,99.9998,0,28655,14959,1,13697,14959,13697
128,460800,5643283,5643283,1781108,20,0,2615315,3027947,21,0,0,0,3.72124e-06,0,99.9996,0,5316085,3528943,1780465,1780465,1780464,0,1780464,1,0,0,0,2.83371e-07,0,100,0,3535620,1748478,1748478,1749141,13810,1748478,663,0,0,0,0,0,0,0,0,100,0,2.01452e-06,0,99.9998,0,31986,18177,1,13810,18177,13810
129,464400,5696477,5696477,1797698,20,0,2639846,3056610,21,0,0,0,3.68649e-06,0,99.9996,0,5368665,3563461,1797055,1797055,1797054,0,1797054,1,0,0,0,2.80626e-07,0,100,0,3571610,1766406,1766406,1767069,13877,1766406,663,0,0,0,0,0,0,0,0,100,0,1.99522e-06,0,99.9998,0,30648,16772,1,13877,16772,13877
130,468000,5749218,5749218,1814415,20,0,2664360,3084837,21,0,0,0,3.65267e-06,0,99.9996,0,5424791,3599809,1813773,1813773,1813772,0,1813772,1,0,0,0,2.77793e-07,0,100,0,3611018,1786036,1786036,1786699,13951,1786036,663,0,0,0,0,0,0,0,0,100,0,1.97574e-06,0,99.9998,0,27736,13786,1,13951,13786,13951
131,471600,5804221,5804221,1831567,20,0,2690660,3113540,21,0,0,0,3.61806e-06,0,99.9996,0,5479209,3635509,1830903,1830903,1830902,0,1830902,1,0,0,0,2.75065e-07,0,100,0,3648306,1804606,1804606,1805269,14025,1804606,663,0,0,0,0,0,0,0,0,100,0,1.95654e-06,0,99.9998,0,26296,12272,1,14025,12272,14025
132,475200,5862734,5862734,1850001,20,0,2718070,3144643,21,0,0,0,3.58195e-06,0,99.9996,0,5531953,3671060,1849359,1849359,1849358,0,1849358,1,0,0,0,2.72401e-07,0,100,0,3682594,1821701,1821701,1822364,14074,1821701,663,0,0,0,0,0,0,0,0,100,0,1.93739e-06,0,99.9998,0,27657,13584,1,14074,13584,14074
133,478800,5915689,5915689,1866765,20,0,2742441,3173227,21,0,0,0,3.54988e-06,0,99.9996,0,5563907,3695315,1866123,1866123,1866122,0,1866122,1,0,0,0,2.70613e-07,0,100,0,3697784,1829192,1829192,1829855,14178,1829192,663,0,0,0,0,0,0,0,0,100,0,1.92304e-06,0,99.9998,0,36930,22753,1,14178,22753,14178
134,482400,5975421,5975421,1885491,20,0,2770488,3204912,21,0,0,0,3.5144e-06,0,99.9996,0,5627940,3736567,1884846,1884846,1884845,0,1884845,1,0,0,0,2.67625e-07,0,100,0,3743094,1851721,1851721,1852384,14304,1851721,663,0,0,0,0,0,0,0,0,100,0,1.9025e-06,0,99.9998,0,33124,18821,1,14304,18821,14304
135,486000,6028794,6028794,1902871,20,0,2794493,3234280,21,0,0,0,3.48328e-06,0,99.9997,0,5675595,3768955,1902203,1902203,1902202,0,1902202,1,0,0,0,2.65326e-07,0,100,0,3773392,1866752,1866752,1867415,14422,1866752,663,0,0,0,0,0,0,0,0,100,0,1.88606e-06,0,99.9998,0,35450,21029,1,14422,21029,14422
136,489600,6087468,6087468,1921131,20,0,2821611,3265836,21,0,0,0,3.44971e-06,0,99.9997,0,5731560,3805893,1920478,1920478,1920477,0,1920477,1,0,0,0,2.6275e-07,0,100,0,3811082,1885415,1885415,1886078,14604,1885415,663,0,0,0,0,0,0,0,0,100,0,1.86777e-06,0,99.9998,0,35062,20459,1,14604,20459,14604
137,493200,6152324,6152324,1941373,20,0,2851620,3300683,21,0,0,0,3.41334e-06,0,99.9997,0,5787030,3843628,1940708,1940708,1940707,0,1940707,1,0,0,0,2.60171e-07,0,100,0,3846322,1902920,1902920,1903583,14719,1902920,663,0,0,0,0,0,0,0,0,100,0,1.84891e-06,0,99.9998,0,37787,23069,1,14719,23069,14719
138,496800,6218911,6218911,1962017,20,0,2882400,3336490,21,0,0,0,3.3768e-06,0,99.9997,0,5849443,3885048,1961357,1961357,1961356,0,1961356,1,0,0,0,2.57397e-07,0,100,0,3888086,1923691,1923691,1924354,14830,1923691,663,0,0,0,0,0,0,0,0,100,0,1.82912e-06,0,99.9998,0,37665,22836,1,14830,22836,14830
139,500400,6276729,6276729,1980230,20,0,2909123,3367585,21,0,0,0,3.34569e-06,0,99.9997,0,5901904,3920236,1979580,1979580,1979579,0,1979579,1,0,0,0,2.55087e-07,0,100,0,3922324,1940656,1940656,1941319,14984,1940656,663,0,0,0,0,0,0,0,0,100,0,1.81255e-06,0,99.9998,0,38923,23940,1,14984,23940,14984
140,504000,6336651,6336651,1998746,20,0,2937600,3399030,21,0,0,0,3.31405e-06,0,99.9997,0,5957337,3957057,1998091,1998091,1998090,0,1998090,1,0,0,0,2.52713e-07,0,100,0,3959246,1958966,1958966,1959629,15135,1958966,663,0,0,0,0,0,0,0,0,100,0,1.79553e-06,0,99.9998,0,39124,23990,1,15135,23990,15135
141,507600,6395340,6395340,2017109,20,0,2964867,3430452,21,0,0,0,3.28364e-06,0,99.9997,0,6005859,3990386,2016457,2016457,2016456,0,2016456,1,0,0,0,2.50602e-07,0,100,0,3989402,1973929,1973929,1974592,15250,1973929,663,0,0,0,0,0,0,0,0,100,0,1.77998e-06,0,99.9998,0,42527,27278,1,15250,27278,15250
142,511200,6452519,6452519,2035028,21,0,2990756,3461741,22,0,0,0,3.40952e-06,0,99.9997,0,6049009,4020745,2034371,2034371,2034370,0,2034370,1,0,0,0,2.4871e-07,0,100,0,4014638,1986374,1986374,1987037,15423,1986374,663,0,0,0,0,0,0,0,0,100,0,1.84596e-06,0,99.9998,0,47996,32574,1,15423,32574,15423
143,514800,6505654,6505654,2051318,21,0,3015801,3489831,22,0,0,0,3.38167e-06,0,99.9997,0,6108245,4058341,2050661,2050661,2050660,0,2050660,1,0,0,0,2.46406e-07,0,100,0,4057584,2007680,2007680,2008343,15590,2007680,663,0,0,0,0,0,0,0,0,100,0,1.82951e-06,0,99.9998,0,42980,27391,1,15590,27391,15590
144,518400,6558285,6558285,2067823,22,0,3040182,3518080,23,0,0,0,3.50701e-06,0,99.9996,0,6164158,4094475,2067160,2067160,2067159,0,2067159,1,0,0,0,2.44232e-07,0,100,0,4096998,2027315,2027315,2027978,15661,2027315,663,0,0,0,0,0,0,0,0,100,0,1.89273e-06,0,99.9998,0,39844,24184,1,15661,24184,15661
145,522000,6608291,6608291,2083535,22,0,3062784,3545484,23,0,0,0,3.48048e-06,0,99.9997,0,6212953,4126663,2082875,2082875,2082874,0,2082874,1,0,0,0,2.42327e-07,0,100,0,4130078,2043788,2043788,2044451,15728,2043788,663,0,0,0,0,0,0,0,0,100,0,1.87812e-06,0,99.9998,0,39086,23359,1,15728,23359,15728
146,525600,6653057,6653057,2097436,24,0,3083158,3569874,25,0,0,0,3.75767e-06,0,99.9996,0,6278086,4166101,2096786,2096786,2096785,0,2096785,1,0,0,0,2.40033e-07,0,100,0,4181300,2069315,2069315,2069978,15812,2069315,663,0,0,0,0,0,0,0,0,100,0,2.01731e-06,0,99.9998,0,27470,11659,1,15812,11659,15812
147,529200,6692627,6692627,2109429,24,0,3101424,3591178,25,0,0,0,3.73545e-06,0,99.9996,0,6302108,4184045,2108778,2108778,2108777,0,2108777,1,0,0,0,2.39003e-07,0,100,0,4193330,2075267,2075267,2075930,15875,2075267,663,0,0,0,0,0,0,0,0,100,0,2.00742e-06,0,99.9998,0,33510,17636,1,15875,17636,15875
148,532800,6732463,6732463,2121724,24,0,3119784,3612654,25,0,0,0,3.71335e-06,0,99.9996,0,6339325,4208731,2121069,2121069,2121068,0,2121068,1,0,0,0,2.37601e-07,0,100,0,4218256,2087662,2087662,2088325,15943,2087662,663,0,0,0,0,0,0,0,0,100,0,1.99557e-06,0,99.9998,0,33406,17464,1,15943,17464,15943
149,536400,6771466,6771466,2133874,24,0,3137620,3633821,25,0,0,0,3.69196e-06,0,99.9996,0,6371192,4230681,2133216,2133216,2133215,0,2133215,1,0,0,0,2.36369e-07,0,100,0,4237976,2097465,2097465,2098128,16000,2097465,663,0,0,0,0,0,0,0,0,100,0,1.98479e-06,0,99.9998,0,35750,19751,1,16000,19751,16000
150,540000,6810707,6810707,2146355,24,0,3155559,3655123,25,0,0,0,3.67069e-06,0,99.9996,0,6407673,4255113,2145697,2145697,2145696,0,2145696,1,0,0,0,2.35011e-07,0,100,0,4261976,2109416,2109416,2110079,16049,2109416,663,0,0,0,0,0,0,0,0,100,0,1.9734e-06,0,99.9998,0,36280,20232,1,16049,20232,16049
151,543600,6855520,6855520,2160290,24,0,3176344,3679151,25,0,0,0,3.6467e-06,0,99.9996,0,6442042,4279216,2159632,2159632,2159631,0,2159631,1,0,0,0,2.33688e-07,0,100,0,4282410,2119584,2119584,2120247,16098,2119584,663,0,0,0,0,0,0,0,0,100,0,1.96162e-06,0,99.9998,0,40047,23950,1,16098,23950,16098
152,547200,6905786,6905786,2176546,24,0,3199284,3706477,25,0,0,0,3.62015e-06,0,99.9996,0,6501983,4317249,2175889,2175889,2175888,0,2175888,1,0,0,0,2.31629e-07,0,100,0,4326094,2141360,2141360,2142023,16164,2141360,663,0,0,0,0,0,0,0,0,100,0,1.94547e-06,0,99.9998,0,34528,18365,1,16164,18365,16164
153,550800,6958730,6958730,2192874,24,0,3223811,3734894,25,0,0,0,3.59261e-06,0,99.9996,0,6540826,4344777,2192216,2192216,2192215,0,2192215,1,0,0,0,2.30161e-07,0,100,0,4348610,2152561,2152561,2153224,16221,2152561,663,0,0,0,0,0,0,0,0,100,0,1.93221e-06,0,99.9998,0,39654,23434,1,16221,23434,16221
154,554400,7013849,7013849,2209894,24,0,3249776,3764048,25,0,0,0,3.56438e-06,0,99.9996,0,6583207,4374408,2209241,2209241,2209240,0,2209240,1,0,0,0,2.28602e-07,0,100,0,4373966,2165167,2165167,2165830,16293,2165167,663,0,0,0,0,0,0,0,0,100,0,1.91833e-06,0,99.9998,0,44073,27781,1,16293,27781,16293
155,558000,7071194,7071194,2227780,24,0,3277079,3794090,25,0,0,0,3.53547e-06,0,99.9996,0,6653479,4418398,2227109,2227109,2227108,0,2227108,1,0,0,0,2.26326e-07,0,100,0,4426370,2191289,2191289,2191952,16373,2191289,663,0,0,0,0,0,0,0,0,100,0,1.90046e-06,0,99.9998,0,35819,19447,1,16373,19447,16373
156,561600,7126246,7126246,2245176,24,0,3302192,3824029,25,0,0,0,3.50816e-06,0,99.9996,0,6702300,4451441,2244522,2244522,2244521,0,2244521,1,0,0,0,2.24646e-07,0,100,0,4457778,2206919,2206919,2207582,16447,2206919,663,0,0,0,0,0,0,0,0,100,0,1.88616e-06,0,99.9998,0,37602,21156,1,16447,21156,16447
157,565200,7187433,7187433,2264645,24,0,3330870,3856538,25,0,0,0,3.47829e-06,0,99.9997,0,6757924,4488892,2263978,2263978,2263977,0,2263977,1,0,0,0,2.22772e-07,0,100,0,4493946,2224914,2224914,2225577,16536,2224914,663,0,0,0,0,0,0,0,0,100,0,1.87034e-06,0,99.9998,0,39063,22528,1,16536,22528,16536
158,568800,7254646,7254646,2285560,24,0,3363050,3891571,25,0,0,0,3.44607e-06,0,99.9997,0,6826642,4533608,2284884,2284884,2284883,0,2284883,1,0,0,0,2.20575e-07,0,100,0,4541758,2248724,2248724,2249387,16632,2248724,663,0,0,0,0,0,0,0,0,100,0,1.85225e-06,0,99.9998,0,36159,19528,1,16632,19528,16632
